Zeitpunkt,Andechs/Rothenfeld,Ansbach/Residenzstraße,Aschaffenburg/Bussardweg,Augsburg/Bourges-Platz,Augsburg/Karlstraße,Augsburg/Königsplatz,Augsburg/LfU,Bad Hindelang/Oberjoch,Bad Reichenhall/Kirchholzstraße,Bamberg/Löwenbrücke,Bayreuth/Hohenzollernring,Burgbernheim/Grüne Au,Burghausen/Marktler Straße,Erlangen/Kraepelinstraße,Garmisch-Partenkirchen/Wasserwerk,Hof/LfU,Ingolstadt/Münchener Straße,Ingolstadt/Rechbergstraße,Kelheim/Regensburger Straße,Kempten (Allgäu)/Westendstraße,Kleinwallstadt/Hofstetter Straße,Kulmbach/Konrad-Adenauer-Straße,Landshut/Podewilsstraße,Lindau (Bodensee)/Friedrichshafener Str.,Mehring/Sportplatz,München/Allach,München/Johanneskirchen,München/Landshuter Allee,München/Lothstraße,München/Stachus,Neu-Ulm/Gabelsbergerstraße,Neustadt a.d. Aisch/An der Weißen Marter,Neustadt a.d.Donau/Eining,Nürnberg/Bahnhof,Nürnberg/Muggenhof,Nürnberg/Von-der-Tann-Straße,Oberaudorf/Inntal-Autobahn,Oettingen/Goethestraße,Passau/Angerstraße,Passau/Stelzhamerstraße,Regensburg/Rathaus,Saal a.d.Donau/Regensburger Straße,Schwabach/Angerstraße,Schwandorf/Wackersdorfer Straße,Schweinfurt/Obertor,Tiefenbach/Altenschneeberg,Trostberg/Schwimmbadstraße,Weiden i.d.OPf./Nikolaistraße,Würzburg/Stadtring Süd
25.05.2022 01:00,3,9,26,9,13,12,7,1,9,14,22,4,15,8,9,25,11,6,8,7,5,13,10,10,7,12,13,34,19,17,13,10,12,11,12,10,11,7,11,12,12,10,5,9,8,6,13,8,17
25.05.2022 02:00,2,14,27,12,13,14,6,3,7,16,17,4,7,7,2,23,11,8,8,6,6,15,7,7,5,13,15,23,21,22,7,10,11,7,12,8,7,9,9,9,14,10,3,9,5,5,18,11,19
25.05.2022 03:00,3,20,31,8,15,12,6,6,9,9,19,4,8,6,7,23,12,9,8,4,6,12,8,7,6,13,17,27,16,21,5,12,8,14,7,11,8,7,12,7,15,10,6,8,4,5,19,17,19
25.05.2022 04:00,4,23,32,11,11,15,7,0,14,8,18,4,10,6,7,17,9,7,8,5,6,11,10,6,6,10,21,24,14,17,6,12,6,20,18,22,8,7,16,12,17,11,12,11,15,4,7,21,17
25.05.2022 05:00,5,24,38,13,21,17,11,4,9,23,30,5,11,8,7,22,13,7,10,7,10,20,13,14,8,14,17,40,15,23,19,13,8,31,28,36,13,10,27,22,22,11,13,11,19,4,10,17,21
25.05.2022 06:00,7,31,40,16,29,15,12,6,11,22,28,5,17,13,14,27,25,10,9,8,13,34,17,20,8,16,24,51,18,27,32,21,6,36,27,44,25,9,34,24,22,8,16,15,16,4,12,24,41
25.05.2022 07:00,15,42,27,19,42,22,12,11,12,26,35,6,16,16,7,29,43,24,20,12,11,29,27,14,12,24,22,55,26,37,35,17,4,37,41,54,15,10,41,26,32,8,19,17,29,4,15,29,53
25.05.2022 08:00,13,28,22,22,42,30,9,6,5,19,35,5,15,15,7,35,33,15,13,10,9,25,32,15,11,18,20,65,25,42,35,11,3,42,36,40,21,10,43,21,40,14,18,19,27,3,9,32,48
25.05.2022 09:00,6,21,14,15,38,20,8,9,14,13,29,4,14,8,11,19,30,13,16,14,9,13,23,20,11,14,13,    # ,21,45,27,8,4,34,25,38,19,9,47,19,32,13,14,19,19,5,8,23,21
25.05.2022 10:00,2,15,7,14,38,18,4,3,15,6,19,3,12,4,6,12,28,11,11,8,7,9,18,14,5,9,14,    # ,25,51,19,5,4,14,11,31,25,5,49,19,20,6,6,11,11,4,6,18,26
25.05.2022 11:00,2,24,7,8,26,10,2,16,9,5,18,3,10,2,6,6,25,11,9,5,6,8,17,15,6,9,13,    # ,19,35,13,4,3,11,10,25,23,3,48,19,26,3,5,11,8,2,4,17,17
25.05.2022 12:00,2,17,5,7,27,9,2,4,8,8,18,3,7,2,3,6,25,9,11,8,6,7,19,13,5,5,8,    # ,10,31,12,3,3,11,10,19,19,3,53,12,26,4,7,5,12,2,3,10,31
25.05.2022 13:00,2,15,4,8,28,14,2,3,8,4,18,3,6,4,3,6,25,8,9,5,5,7,18,10,3,5,7,    # ,12,26,15,3,5,11,11,20,16,4,56,10,26,4,7,5,10,2,3,10,35
25.05.2022 14:00,2,16,5,7,32,8,2,2,4,5,15,2,6,3,4,5,16,6,10,5,6,8,15,10,3,6,8,    # ,13,23,12,4,3,15,13,19,30,3,53,12,27,5,8,5,15,2,4,11,31
25.05.2022 15:00,3,18,4,7,23,9,2,2,4,5,16,2,6,2,3,6,19,7,9,5,7,8,17,12,4,6,10,92,14,41,11,4,3,17,14,20,95,3,51,12,31,7,8,4,9,2,2,10,34
25.05.2022 16:00,2,18,4,6,19,9,2,4,6,4,20,2,9,2,4,7,25,8,12,8,6,10,17,12,3,4,7,80,13,31,16,6,3,26,14,26,94,3,63,13,33,4,9,7,12,2,3,12,42
25.05.2022 17:00,1,17,4,6,15,9,2,10,4,4,20,3,7,3,3,6,27,6,10,6,6,8,18,12,3,4,7,79,16,27,19,6,3,27,13,15,18,3,51,18,31,5,8,6,10,2,3,10,35
25.05.2022 18:00,2,17,5,7,16,12,2,7,3,6,18,2,7,3,3,6,27,6,8,7,6,8,19,14,3,4,6,84,16,23,20,5,4,29,12,15,12,3,33,19,32,4,8,7,11,2,3,11,36
25.05.2022 19:00,2,20,7,6,17,16,4,0,6,4,19,3,10,3,3,4,26,7,10,7,5,7,17,13,5,4,6,95,18,27,20,5,5,20,12,13,11,4,25,22,27,5,7,9,7,3,4,10,30
25.05.2022 20:00,2,30,6,12,19,22,11,0,10,7,18,4,11,4,4,7,24,10,9,13,6,6,14,13,4,8,13,98,18,31,19,7,5,35,13,17,20,10,14,28,36,10,9,16,10,3,10,13,46
25.05.2022 21:00,2,23,42,13,28,42,14,0,9,7,28,3,12,7,5,10,21,11,8,18,9,10,15,15,4,11,18,87,24,35,17,11,9,29,23,21,27,22,22,23,57,17,20,19,16,6,11,19,31
25.05.2022 22:00,2,23,15,21,43,45,17,0,6,10,29,5,14,14,2,7,22,12,10,13,11,30,15,22,6,15,21,79,26,28,19,13,7,16,24,21,22,20,23,28,52,13,24,22,24,5,9,35,14
25.05.2022 23:00,2,21,14,14,29,21,16,0,8,11,24,4,13,14,3,7,19,14,11,10,11,26,15,18,5,13,16,55,25,19,26,12,7,17,23,19,19,19,16,24,38,14,24,18,23,6,7,28,23
25.05.2022 24:00,2,21,34,13,25,13,12,0,8,34,18,4,10,19,3,6,18,13,10,7,8,24,17,9,5,11,13,45,17,19,24,11,7,26,26,18,12,16,12,18,36,11,21,20,18,6,5,27,18
26.05.2022 01:00,3,19,34,14,24,14,7,1,7,21,23,5,10,16,2,8,15,13,10,6,6,19,18,7,6,9,10,23,11,21,20,10,6,20,26,17,9,13,9,16,28,19,14,15,11,7,6,24,11
26.05.2022 02:00,3,13,49,13,23,13,8,0,9,9,30,5,9,10,3,7,13,11,7,16,6,13,18,6,8,7,8,14,13,15,17,8,6,16,19,14,8,13,8,16,29,20,11,12,12,8,6,20,8
26.05.2022 03:00,3,10,14,12,14,13,10,0,9,13,23,6,10,9,2,5,12,12,6,16,7,14,16,8,8,8,10,16,18,15,17,6,6,14,18,10,10,11,11,15,29,24,11,12,9,7,10,16,7
26.05.2022 04:00,3,9,7,10,12,21,13,0,12,15,15,5,12,11,2,5,18,10,11,13,8,14,16,7,9,8,10,21,14,20,20,8,5,10,13,10,7,13,10,13,23,15,10,12,12,6,7,16,8
26.05.2022 05:00,3,10,8,10,17,25,14,0,9,10,10,5,14,10,4,6,17,12,11,14,7,16,15,6,8,8,11,29,21,22,24,8,5,12,13,11,7,13,10,14,23,12,11,13,13,7,6,16,11
26.05.2022 06:00,4,12,9,17,19,17,11,2,5,9,10,5,10,9,3,5,16,12,14,14,5,13,13,6,8,9,11,34,15,16,24,7,7,18,14,13,6,11,9,12,21,14,10,11,10,6,5,14,14
26.05.2022 07:00,5,7,7,11,13,8,9,7,5,7,7,4,10,5,7,5,12,12,12,17,5,11,12,9,7,7,8,34,11,15,18,5,10,8,12,12,6,12,10,9,11,13,8,8,5,6,4,18,11
26.05.2022 08:00,4,6,6,6,10,6,4,3,6,5,7,4,7,4,3,4,11,7,10,9,4,5,11,7,7,6,9,38,10,14,13,4,10,14,6,8,7,5,19,11,13,10,5,6,3,6,3,10,8
26.05.2022 09:00,3,6,4,5,10,7,3,9,8,5,8,4,6,3,6,4,9,5,6,5,4,5,9,8,5,4,5,47,6,13,10,4,6,16,6,6,6,3,26,9,9,6,5,4,4,5,2,7,7
26.05.2022 10:00,3,6,3,4,11,5,2,4,5,5,8,3,4,3,5,4,7,4,4,3,4,5,6,9,3,3,4,53,5,13,10,3,4,16,6,7,4,3,23,5,8,4,4,4,4,4,2,9,16
26.05.2022 11:00,2,8,3,3,13,4,2,3,4,3,9,3,3,3,3,4,9,5,4,3,4,3,5,8,3,3,4,47,4,16,8,4,4,15,6,7,3,3,18,5,9,3,4,4,3,4,2,8,17
26.05.2022 12:00,2,7,3,4,10,6,2,3,4,4,8,3,3,2,3,3,11,3,5,3,3,2,6,7,3,3,4,51,5,13,6,3,4,16,5,6,3,3,29,8,8,4,4,2,3,4,1,7,15
26.05.2022 13:00,2,7,3,4,11,6,2,11,3,3,8,2,3,2,3,2,10,3,5,3,3,2,7,6,3,3,7,49,5,15,4,4,3,16,5,7,6,3,28,7,10,6,4,3,4,3,2,7,13
26.05.2022 14:00,2,8,3,6,16,5,2,4,3,2,7,2,4,2,3,2,8,3,4,3,3,2,9,9,3,2,12,53,4,15,3,3,2,15,5,8,7,2,28,9,7,6,4,2,5,2,2,7,9
26.05.2022 15:00,2,7,3,5,16,5,2,3,3,3,7,2,3,1,3,2,10,3,4,3,3,3,9,9,3,3,13,49,4,15,4,3,3,19,5,8,4,3,22,10,9,4,4,4,4,2,2,6,9
26.05.2022 16:00,2,8,3,6,20,6,2,1,3,5,8,2,3,2,5,2,8,3,3,3,4,2,9,8,3,3,14,52,5,16,4,3,3,25,6,8,7,3,16,11,8,3,4,4,4,2,2,7,6
26.05.2022 17:00,2,7,2,5,22,6,2,4,3,3,8,2,5,3,3,2,11,6,4,3,3,2,10,11,3,3,18,57,5,16,4,3,2,29,7,8,5,3,16,4,7,5,4,5,4,3,2,6,7
26.05.2022 18:00,3,9,4,7,28,6,2,4,3,4,8,2,4,2,3,2,13,4,4,3,4,3,9,13,3,4,15,67,6,18,4,4,2,19,6,7,4,3,13,10,9,6,5,5,5,3,2,7,9
26.05.2022 19:00,3,8,4,5,21,6,2,5,4,4,10,2,5,2,4,3,12,4,5,4,4,3,9,10,3,5,11,70,7,22,6,3,3,27,7,11,9,3,12,8,10,5,5,6,6,3,4,7,10
26.05.2022 20:00,3,17,4,7,32,10,5,4,3,5,13,2,11,3,5,4,14,6,6,5,5,3,14,13,4,8,18,79,9,29,8,4,6,33,12,11,8,6,9,12,20,7,8,10,8,3,5,9,11
26.05.2022 21:00,2,25,5,12,28,8,11,5,4,6,13,3,14,4,3,6,20,11,7,15,8,3,22,27,6,12,22,70,13,29,12,5,5,21,16,15,25,14,12,20,27,12,11,12,9,3,7,18,10
26.05.2022 22:00,2,20,6,11,29,25,16,1,13,5,11,4,19,10,2,6,23,13,8,13,8,5,18,19,8,25,24,73,35,38,20,7,9,13,29,11,26,15,20,25,36,20,12,13,10,3,10,21,7
26.05.2022 23:00,2,13,9,19,31,29,17,2,16,4,7,3,19,15,3,3,15,10,12,12,8,4,15,9,13,30,22,65,25,32,27,6,12,11,17,12,23,16,17,27,41,14,11,11,15,4,11,33,6
26.05.2022 24:00,2,10,13,22,23,21,19,2,10,4,6,4,17,11,3,3,14,8,16,11,6,4,13,10,13,27,20,55,21,43,23,6,12,11,14,10,23,17,17,24,32,12,12,13,11,4,13,17,7
27.05.2022 01:00,3,8,19,27,26,38,18,0,12,5,5,4,22,10,4,3,15,9,15,12,5,4,19,7,12,20,19,41,21,31,16,5,13,10,13,9,19,16,15,22,33,11,11,9,10,4,12,11,6
27.05.2022 02:00,3,7,27,11,15,18,16,1,9,14,7,4,15,7,2,4,11,11,10,9,5,3,17,8,13,13,22,24,16,18,17,5,11,9,16,9,18,14,10,21,18,12,10,9,12,4,11,21,6
27.05.2022 03:00,3,8,27,11,15,17,15,0,6,17,9,5,25,12,3,4,13,12,8,7,5,4,18,7,13,12,19,21,13,20,33,6,12,12,20,11,13,12,14,20,15,11,9,10,14,5,11,25,7
27.05.2022 04:00,3,10,24,9,14,8,17,1,10,16,9,5,21,11,5,5,14,14,9,10,5,4,18,9,13,9,16,25,12,31,31,5,14,10,23,14,13,12,15,20,19,17,9,10,11,4,11,29,9
27.05.2022 05:00,4,16,12,18,19,14,17,3,8,18,9,6,17,12,5,5,16,13,12,12,6,8,20,12,11,11,14,41,11,21,32,7,15,17,21,21,18,12,27,20,28,18,13,15,15,5,11,28,11
27.05.2022 06:00,5,15,9,20,23,15,14,15,6,25,16,6,18,16,8,6,23,15,16,15,6,6,21,14,11,15,17,69,18,27,28,7,13,21,26,29,20,13,31,21,31,21,9,14,22,5,15,26,30
27.05.2022 07:00,4,17,11,14,29,14,9,9,7,13,18,6,14,9,9,7,24,16,13,9,7,10,20,18,10,12,16,68,17,27,28,8,10,17,22,26,20,9,30,22,39,14,11,11,20,5,10,18,27
27.05.2022 08:00,3,15,8,8,22,13,4,6,9,5,16,5,12,7,5,7,17,11,10,6,6,8,15,13,7,8,10,68,10,32,20,7,9,23,22,22,17,5,47,17,22,10,12,10,10,4,6,10,18
27.05.2022 09:00,3,15,6,7,18,13,3,3,7,5,15,4,8,5,4,7,15,8,5,5,5,8,12,13,5,4,6,61,9,31,17,5,3,28,14,14,14,5,38,11,21,4,10,7,9,5,3,11,15
27.05.2022 10:00,3,11,6,5,27,15,3,5,4,4,16,3,5,3,4,6,14,8,7,5,7,10,16,13,4,4,6,61,9,34,10,5,3,18,15,14,13,4,41,13,20,5,7,6,10,4,2,11,15
27.05.2022 11:00,2,11,7,6,24,11,2,4,4,4,19,3,6,3,4,7,15,9,7,4,6,9,16,12,3,4,10,60,9,38,7,3,3,15,14,15,9,4,32,11,12,6,6,6,8,4,2,12,20
27.05.2022 12:00,2,12,7,7,30,9,3,6,4,6,15,4,7,2,3,6,16,6,6,4,8,8,17,12,4,4,11,58,8,28,7,4,3,21,11,14,8,3,32,8,10,5,6,5,8,4,2,11,20
27.05.2022 13:00,2,10,7,6,26,11,2,6,4,5,16,3,7,4,3,7,15,7,7,4,5,6,17,12,4,4,13,63,7,29,6,5,4,22,10,10,15,3,33,7,12,5,7,5,8,3,2,11,21
27.05.2022 14:00,2,11,8,5,25,11,2,6,3,4,11,3,5,3,2,7,16,5,7,3,4,5,12,13,3,3,12,59,6,23,6,4,3,22,8,11,19,2,32,14,8,5,5,5,8,2,2,11,19
27.05.2022 15:00,2,11,8,6,25,10,2,2,3,5,14,3,6,2,3,6,12,5,6,3,9,8,15,9,3,5,14,65,6,19,6,4,3,25,8,11,13,3,23,11,11,5,5,6,13,3,2,9,19
27.05.2022 16:00,2,11,8,6,25,10,3,2,3,7,19,2,5,2,2,4,13,5,7,3,8,5,14,9,3,4,17,63,5,21,5,3,3,21,7,8,10,3,19,8,12,5,5,4,10,3,2,8,22
27.05.2022 17:00,3,11,5,7,23,10,3,1,3,4,14,3,5,3,2,5,13,5,4,3,7,5,16,8,3,6,20,73,7,27,5,5,3,16,8,11,4,3,25,12,9,5,4,3,8,3,3,11,16
27.05.2022 18:00,3,17,5,9,22,11,4,2,3,4,14,4,5,3,2,5,13,5,4,5,8,5,19,8,4,6,17,63,9,25,7,5,2,31,10,15,4,3,18,11,9,5,5,5,13,2,4,13,12
27.05.2022 19:00,4,20,9,7,17,8,4,8,4,7,16,4,8,3,2,5,13,5,4,6,7,6,14,9,4,6,15,58,8,25,7,5,3,19,12,18,6,3,15,9,7,7,7,8,14,3,4,10,13
27.05.2022 20:00,4,15,7,6,18,9,3,16,4,6,14,3,6,4,4,5,13,5,4,5,8,6,13,13,5,5,20,47,7,18,8,5,4,19,9,16,8,4,14,10,11,7,10,7,11,3,3,11,14
27.05.2022 21:00,3,20,7,7,21,10,4,3,4,9,14,3,6,6,4,7,12,7,6,5,7,10,12,10,5,5,25,33,6,15,10,7,5,33,15,14,8,7,11,5,15,8,8,10,15,4,3,11,19
27.05.2022 22:00,4,15,8,9,21,10,5,2,3,8,17,5,6,4,4,6,11,7,9,4,9,29,12,7,7,5,22,35,7,21,13,8,7,34,11,10,7,8,10,6,16,11,8,7,16,4,1,11,20
27.05.2022 23:00,3,12,9,7,19,10,5,10,3,7,36,5,6,4,4,9,10,7,6,2,12,22,11,8,7,6,11,39,10,26,17,8,8,30,13,14,5,5,8,6,30,7,7,12,13,5,2,12,16
27.05.2022 24:00,2,15,9,9,18,8,5,5,6,5,30,5,5,4,3,9,10,8,8,2,9,13,8,6,5,5,9,22,10,17,15,7,6,18,11,8,4,5,9,7,12,9,6,8,21,5,3,13,17
28.05.2022 01:00,2,8,10,10,11,8,4,3,3,7,16,5,5,4,11,6,9,6,5,2,9,15,8,5,6,5,8,14,9,15,13,7,8,17,8,9,4,7,8,8,18,9,6,8,13,5,3,24,15
28.05.2022 02:00,2,9,16,11,13,8,4,0,9,8,14,4,5,4,12,4,8,5,4,3,8,9,7,7,5,4,5,15,10,14,18,7,5,17,14,9,5,6,9,8,11,5,7,7,9,5,2,24,13
28.05.2022 03:00,2,10,39,7,10,8,5,1,5,7,10,5,4,4,2,4,6,4,3,2,7,11,7,5,5,5,5,13,10,14,12,8,5,10,10,8,5,5,10,8,10,5,6,5,9,6,2,11,10
28.05.2022 04:00,3,8,42,7,8,5,5,8,8,10,7,5,7,3,15,5,6,4,4,3,6,9,6,5,8,5,6,17,6,11,5,9,4,12,14,11,9,6,10,7,10,9,5,5,8,5,2,11,9
28.05.2022 05:00,3,10,43,7,10,6,5,8,6,16,10,5,9,3,12,3,8,4,5,4,7,14,6,6,7,7,8,25,8,14,6,10,4,45,17,14,11,8,15,6,12,9,9,9,10,6,4,16,14
28.05.2022 06:00,5,15,42,11,15,8,6,5,4,7,12,5,9,4,16,4,11,5,5,6,7,15,10,14,10,7,8,44,9,20,8,9,5,18,11,12,10,8,15,7,16,9,8,12,13,6,4,11,13
28.05.2022 07:00,5,14,18,9,14,7,6,7,4,6,8,4,8,4,5,3,12,6,6,6,6,6,8,11,7,6,6,52,7,16,7,7,4,16,9,12,10,7,18,9,11,6,7,8,9,6,3,6,10
28.05.2022 08:00,4,10,10,7,20,5,4,9,4,4,9,3,7,3,6,4,12,4,5,7,8,6,9,11,5,5,9,50,8,18,6,5,4,10,7,8,11,4,23,8,11,4,6,5,8,4,3,6,9
28.05.2022 09:00,3,11,8,6,15,5,3,7,6,5,11,3,8,3,5,5,12,4,4,7,7,6,10,6,5,5,7,48,6,15,4,4,3,6,7,8,17,3,18,7,9,5,6,4,9,4,3,7,9
28.05.2022 10:00,3,12,10,7,16,5,3,4,7,5,9,3,6,3,5,5,13,2,5,6,8,5,10,12,4,4,7,51,6,15,3,4,2,7,7,12,12,3,22,8,9,4,7,5,8,3,3,6,15
28.05.2022 11:00,2,13,6,7,17,5,2,3,6,5,11,3,4,3,6,4,14,3,4,5,6,5,10,14,4,3,6,49,4,17,4,5,3,7,6,9,19,3,17,7,10,5,6,5,8,3,3,6,12
28.05.2022 12:00,2,12,6,6,20,6,2,3,4,4,9,3,4,2,16,4,19,2,5,6,5,4,10,10,4,3,11,51,5,19,4,4,2,10,9,10,12,3,25,6,9,4,5,4,9,3,2,7,13
28.05.2022 13:00,2,12,6,6,22,6,2,2,5,4,13,2,3,2,8,4,13,2,6,6,5,4,15,9,3,3,13,57,4,22,4,4,2,6,10,12,10,3,17,8,11,4,5,4,9,3,2,5,9
28.05.2022 14:00,2,12,5,5,23,6,3,2,4,5,13,2,3,2,7,4,14,5,4,6,4,4,14,10,3,3,13,53,5,19,5,4,3,7,7,10,8,3,18,6,11,4,6,4,8,3,2,5,16
28.05.2022 15:00,2,18,4,6,23,7,2,2,5,5,11,3,3,2,6,4,15,7,4,5,5,4,14,10,3,3,11,54,4,23,4,3,3,9,9,13,8,3,19,10,10,6,5,4,9,3,2,6,15
28.05.2022 16:00,2,15,5,7,24,6,2,2,3,4,11,3,3,2,9,4,13,4,6,4,4,3,14,7,3,3,13,57,4,21,4,4,3,10,10,13,6,3,17,9,13,5,6,4,8,3,2,6,12
28.05.2022 17:00,2,19,5,6,27,7,3,2,3,4,12,3,4,2,8,4,17,3,6,4,4,4,15,4,3,3,20,66,5,22,4,3,3,9,11,11,12,3,17,6,9,8,6,6,8,2,2,7,8
28.05.2022 18:00,2,15,5,9,30,9,3,2,3,7,14,3,4,3,15,4,22,3,5,6,6,3,15,5,3,3,18,63,5,23,4,4,3,8,14,16,9,4,23,6,10,8,6,7,9,2,3,6,19
28.05.2022 19:00,3,14,6,8,28,8,3,1,3,4,13,3,6,2,28,5,17,3,4,5,4,5,18,5,3,4,17,57,5,25,4,3,3,9,16,17,7,4,23,8,9,10,5,10,10,2,2,7,16
28.05.2022 20:00,3,13,10,10,30,11,8,1,7,6,19,5,12,3,28,5,23,6,5,6,4,12,16,7,4,7,12,73,8,21,6,6,5,9,21,27,17,5,16,11,19,10,7,11,13,3,6,9,24
28.05.2022 21:00,2,30,22,16,30,13,20,0,10,11,32,5,13,5,6,7,23,13,7,11,4,8,22,6,6,16,24,70,13,25,11,7,4,14,13,46,23,15,30,23,32,16,12,9,16,3,7,25,27
28.05.2022 22:00,2,26,30,23,36,22,23,1,11,25,32,5,19,5,3,11,22,12,8,11,7,16,14,7,7,31,18,59,25,27,15,8,4,19,23,55,17,14,23,26,42,8,14,9,15,2,9,31,27
28.05.2022 23:00,2,16,45,33,36,26,16,1,8,19,31,5,24,7,2,10,17,13,11,15,8,18,13,7,9,42,23,68,44,41,28,10,5,35,28,54,12,19,20,35,34,15,10,8,15,2,16,26,32
28.05.2022 24:00,2,17,43,35,50,45,32,1,5,15,25,5,21,8,2,7,22,13,9,20,6,13,16,8,11,38,28,57,49,65,41,11,6,34,48,37,11,20,16,31,22,10,10,12,9,2,10,33,26
29.05.2022 01:00,3,18,30,28,39,37,24,1,3,14,19,4,19,11,3,7,30,19,8,14,5,9,14,7,13,38,20,61,45,47,24,11,7,37,48,38,10,18,12,25,16,8,12,12,6,2,8,26,31
29.05.2022 02:00,2,17,38,22,32,28,24,1,2,19,20,5,23,12,3,11,19,13,10,16,6,7,12,8,12,32,25,52,45,41,22,7,5,28,47,36,7,18,11,20,17,7,26,9,5,2,8,17,22
29.05.2022 03:00,2,12,32,16,29,26,15,1,2,12,24,5,20,8,2,12,7,6,5,11,6,7,18,10,12,23,22,50,40,34,22,9,5,19,43,31,6,14,10,19,15,7,25,8,5,2,9,18,15
29.05.2022 04:00,3,11,30,19,31,19,18,1,2,11,22,8,19,9,3,15,7,4,4,11,6,10,17,8,13,18,23,40,38,25,19,8,4,22,34,40,8,10,9,17,10,5,16,11,7,2,9,18,15
29.05.2022 05:00,3,13,24,24,30,28,16,1,2,17,18,9,17,11,3,16,8,5,5,16,7,6,14,9,12,15,18,39,34,30,12,9,5,30,28,35,5,10,11,13,11,6,14,10,7,3,9,19,16
29.05.2022 06:00,3,15,21,22,22,21,18,1,3,11,17,8,17,8,4,16,6,6,4,17,13,8,12,9,13,16,14,31,28,34,8,10,4,24,24,28,6,7,11,14,9,9,16,7,6,3,15,18,10
29.05.2022 07:00,2,7,10,15,16,13,13,3,4,6,14,6,22,5,4,9,5,4,3,12,12,7,10,9,10,18,16,27,22,23,7,10,4,18,13,18,9,6,17,14,9,5,18,5,2,3,22,18,13
29.05.2022 08:00,6,4,5,10,13,9,9,6,5,6,7,5,15,4,6,3,9,10,4,8,8,4,12,8,10,13,12,24,19,21,6,5,4,12,15,15,8,8,28,19,7,5,11,5,2,3,17,11,9
29.05.2022 09:00,10,4,3,9,12,8,7,9,8,5,9,5,16,3,8,2,14,11,6,9,6,3,9,9,8,9,10,30,18,16,6,5,4,14,10,18,9,7,31,15,8,8,9,4,3,3,21,11,13
29.05.2022 10:00,8,4,3,11,14,8,5,5,8,4,8,3,14,3,8,3,15,5,4,5,4,2,6,10,12,9,9,21,15,24,5,4,3,8,7,14,13,5,36,9,10,8,7,4,3,3,17,6,15
29.05.2022 11:00,4,5,4,8,14,5,4,1,9,4,6,2,14,2,3,3,23,4,5,5,3,3,6,11,7,9,7,20,10,15,4,3,4,7,20,15,10,4,24,10,8,12,4,4,5,2,11,10,26
29.05.2022 12:00,4,6,4,6,12,4,2,5,8,3,8,2,15,2,3,3,14,3,5,4,3,3,6,9,8,7,6,29,11,16,3,4,3,9,7,23,7,4,25,11,23,6,6,5,4,3,13,7,33
29.05.2022 13:00,3,13,4,6,11,4,2,8,4,3,8,2,13,2,2,3,5,3,4,4,3,4,4,7,7,7,7,73,12,23,3,3,2,9,12,17,7,3,31,6,18,6,6,4,5,3,16,7,17
29.05.2022 14:00,2,9,3,7,8,7,3,14,3,4,9,2,9,3,2,4,7,2,4,4,3,4,9,4,7,6,7,51,14,21,5,3,2,12,9,28,12,3,34,7,7,5,10,5,5,3,18,5,22
29.05.2022 15:00,3,9,4,8,10,9,4,2,4,3,10,3,7,5,3,3,10,3,2,4,4,2,6,5,8,6,5,22,7,18,3,2,3,12,11,41,12,6,36,7,5,5,6,4,4,3,8,7,16
29.05.2022 16:00,3,10,3,8,11,10,4,2,5,4,12,3,6,5,3,3,11,3,7,4,4,3,9,5,5,5,5,27,7,17,3,3,2,10,13,24,12,3,17,8,7,7,8,4,4,3,3,7,19
29.05.2022 17:00,3,10,6,8,16,9,4,1,8,7,10,3,6,5,3,3,15,6,6,4,3,4,16,4,5,6,6,56,7,19,4,4,4,14,15,20,12,3,21,7,8,7,11,4,5,3,4,9,15
29.05.2022 18:00,4,19,8,7,13,10,3,2,6,8,14,3,6,4,4,4,15,8,5,4,5,3,18,5,5,7,8,66,10,24,3,6,6,13,12,17,15,9,12,12,11,5,11,5,5,2,4,9,14
29.05.2022 19:00,3,16,9,6,17,9,4,3,9,4,14,3,5,4,10,6,16,6,7,6,4,2,22,5,4,9,8,53,7,23,4,6,5,19,11,14,13,9,20,13,20,6,8,7,7,3,4,9,13
29.05.2022 20:00,2,21,11,7,14,12,4,0,8,4,21,3,7,6,7,8,17,6,7,11,4,7,21,6,4,10,10,78,12,20,5,4,6,19,14,19,21,7,22,10,25,8,17,7,9,3,3,11,20
29.05.2022 21:00,2,27,26,12,17,10,5,0,6,8,17,5,8,10,11,6,19,7,7,15,4,4,14,10,5,13,13,42,21,19,8,7,6,31,21,20,17,27,13,9,17,6,19,8,8,3,4,11,20
29.05.2022 22:00,3,28,35,10,17,8,7,0,10,6,17,6,14,12,4,9,21,10,7,16,5,4,16,13,6,15,15,66,21,19,14,8,6,37,21,28,20,13,13,8,19,6,21,6,6,4,4,9,29
29.05.2022 23:00,2,18,38,6,11,7,4,0,9,11,11,7,9,12,5,12,16,11,9,18,5,7,13,12,7,18,17,61,26,23,15,8,7,31,26,31,25,18,10,11,18,9,37,4,3,4,4,10,20
29.05.2022 24:00,1,11,35,16,25,17,10,0,5,18,16,3,8,14,4,10,24,13,7,16,4,6,16,8,7,18,17,51,22,18,17,9,7,25,31,29,22,11,12,12,14,8,20,6,10,4,4,7,20
30.05.2022 01:00,2,12,22,13,24,26,11,0,6,18,23,3,12,13,4,11,33,15,8,14,4,8,15,5,7,14,17,46,20,12,32,9,7,25,30,24,16,16,8,9,8,7,19,7,8,3,4,6,17
