Zeitpunkt,Andechs/Rothenfeld,Ansbach/Residenzstraße,Augsburg/Bourges-Platz,Augsburg/Karlstraße,Augsburg/Königsplatz,Augsburg/LfU,Bad Hindelang/Oberjoch,Bamberg/Löwenbrücke,Bayreuth/Hohenzollernring,Burghausen/Marktler Straße,Fürth/Theresienstraße,Ingolstadt/Münchener Straße,Kelheim/Regensburger Straße,Kulmbach/Konrad-Adenauer-Straße,Landshut/Podewilsstraße,Lindau (Bodensee)/Friedrichshafener Str.,München/Johanneskirchen,München/Landshuter Allee,München/Lothstraße,München/Stachus,Neu-Ulm/Gabelsbergerstraße,Nürnberg/Von-der-Tann-Straße,Oberaudorf/Inntal-Autobahn,Passau/Angerstraße,Passau/Stelzhamerstraße,Regensburg/Rathaus,Schwabach/Angerstraße,Schweinfurt/Obertor,Sulzbach-Rosenberg/Lohe,Tiefenbach/Altenschneeberg,Trostberg/Schwimmbadstraße,Würzburg/Kopfklinik,Würzburg/Stadtring Süd
29.07.2022 18:00,8,15,10,16,14,17,2,25,21,13,36,19,15,18,15,45,15,28,17,23,44,127,22,#,16,17,27,17,2,13,11,21,13
29.07.2022 19:00,7,11,10,10,17,10,5,24,62,14,19,16,11,35,17,39,15,24,13,19,56,39,20,#,17,15,23,21,6,14,11,17,8
29.07.2022 20:00,6,11,8,7,7,13,6,21,16,15,2,14,13,2,14,33,10,21,8,17,48,8,14,#,15,17,20,21,21,15,11,20,17
29.07.2022 21:00,5,11,8,7,6,7,5,21,21,13,8,14,16,3,12,29,12,16,7,11,62,2,8,#,10,22,2,2,11,13,10,23,22
29.07.2022 22:00,7,12,9,8,5,12,3,18,11,13,15,11,11,8,10,33,11,16,7,8,64,29,7,#,11,10,5,6,9,8,8,22,16
29.07.2022 23:00,7,19,10,10,8,11,2,18,8,9,15,9,14,12,12,29,9,16,3,8,59,13,11,#,12,20,23,6,11,9,7,22,13
29.07.2022 24:00,6,19,13,16,10,11,2,17,8,9,18,11,15,7,17,28,9,13,3,10,63,2,9,#,12,24,13,3,9,20,6,22,20
30.07.2022 01:00,6,18,12,16,7,7,2,17,14,8,22,13,12,8,5,23,10,12,3,6,64,7,7,#,9,19,8,4,16,13,7,19,16
30.07.2022 02:00,6,21,11,17,9,10,2,17,12,9,18,16,13,16,5,15,12,9,6,5,58,14,9,#,9,20,13,2,15,9,6,19,24
30.07.2022 03:00,5,22,12,19,8,8,7,18,10,8,23,14,20,14,5,13,9,8,7,5,51,7,10,#,9,19,10,3,19,11,6,21,21
30.07.2022 04:00,6,25,12,12,9,9,8,18,10,8,24,13,30,15,7,13,6,10,7,5,46,10,7,#,9,21,10,4,15,9,6,19,22
30.07.2022 05:00,7,27,12,10,10,12,9,19,15,6,23,13,30,16,7,13,7,13,8,6,44,18,6,#,9,18,14,4,15,7,6,26,13
30.07.2022 06:00,7,43,13,12,13,11,8,15,12,7,14,14,29,7,7,13,7,15,6,8,36,6,6,#,8,19,20,5,13,10,7,17,16
30.07.2022 07:00,7,27,13,12,18,8,8,14,10,8,18,19,24,6,9,13,9,15,8,8,28,6,5,#,7,12,15,5,18,13,7,12,12
30.07.2022 08:00,8,20,18,14,16,9,6,13,2,8,15,23,14,3,8,13,9,18,7,10,26,4,3,#,8,3,2,4,12,11,7,12,17
30.07.2022 09:00,10,14,19,18,18,12,10,13,2,9,5,13,9,2,8,12,10,24,11,16,22,2,3,#,10,2,4,6,2,19,11,15,14
30.07.2022 10:00,10,10,17,18,18,16,13,12,2,8,4,11,7,6,7,14,16,23,16,17,18,2,5,#,9,2,3,6,2,11,11,11,11
30.07.2022 11:00,9,9,12,16,19,16,14,12,2,8,5,12,7,6,12,18,17,21,15,15,15,2,7,#,8,2,2,5,2,6,12,9,4
30.07.2022 12:00,9,7,8,11,15,15,14,12,2,10,2,10,7,2,9,18,16,19,13,14,18,2,6,#,8,2,5,6,3,5,13,10,2
30.07.2022 13:00,9,9,9,11,12,14,12,13,2,11,2,10,9,7,8,15,14,18,12,16,16,2,6,#,8,2,23,12,5,6,10,8,6
30.07.2022 14:00,10,11,8,9,14,14,10,15,3,13,11,10,7,20,11,15,14,17,11,19,13,4,7,#,10,6,9,18,8,6,9,10,15
30.07.2022 15:00,8,13,9,9,17,13,11,14,17,8,10,10,7,21,11,14,15,17,11,16,11,17,7,#,11,10,4,15,8,6,9,11,22
30.07.2022 16:00,9,12,8,9,17,12,7,16,8,8,7,11,6,2,13,13,17,18,12,21,11,2,9,#,9,15,16,16,11,5,9,13,20
30.07.2022 17:00,11,9,8,10,15,9,6,18,3,9,20,13,8,2,10,8,20,17,12,20,11,8,11,#,9,16,36,22,26,6,9,15,19
30.07.2022 18:00,9,8,9,12,11,10,7,18,16,11,26,19,9,9,13,8,26,17,12,23,10,30,9,#,9,14,42,20,2,7,9,24,23
30.07.2022 19:00,10,12,11,13,12,8,8,17,13,12,11,21,11,10,16,9,29,21,13,18,10,10,10,#,8,21,20,10,18,8,9,19,37
30.07.2022 20:00,10,15,12,16,13,13,8,15,23,12,18,18,13,20,16,8,30,29,15,23,10,22,9,#,9,15,21,12,13,7,11,17,32
30.07.2022 21:00,13,18,15,17,20,12,8,15,19,14,17,17,16,25,19,9,24,33,16,20,21,27,8,#,10,19,23,13,12,8,12,16,21
30.07.2022 22:00,12,22,17,15,16,14,8,16,19,14,27,19,16,14,16,10,26,30,17,21,27,32,13,#,10,18,20,10,16,9,16,17,20
30.07.2022 23:00,12,24,21,17,13,17,7,17,21,13,26,25,17,14,14,11,25,26,18,19,24,38,14,#,11,14,19,11,23,12,9,17,18
30.07.2022 24:00,12,20,23,21,18,19,4,17,19,12,18,25,17,17,15,10,23,24,18,17,19,22,10,#,12,18,19,10,13,15,8,17,22
31.07.2022 01:00,10,18,26,26,15,25,4,17,23,10,24,20,16,29,18,10,21,23,14,16,14,24,10,#,12,16,23,11,16,16,8,20,17
31.07.2022 02:00,7,19,25,28,18,20,6,18,18,9,29,22,16,14,15,11,16,22,13,15,10,20,9,#,11,18,23,10,9,14,9,21,24
31.07.2022 03:00,7,17,20,19,17,17,7,19,16,7,27,20,16,16,14,11,11,17,11,14,9,19,9,#,11,17,22,7,14,15,9,18,21
31.07.2022 04:00,8,20,15,15,14,12,12,19,11,9,19,17,16,17,17,11,9,15,8,13,7,14,8,#,11,18,16,9,16,16,9,17,20
31.07.2022 05:00,8,17,13,15,17,13,11,17,9,10,19,20,16,17,17,11,11,14,7,10,7,15,8,#,12,17,23,9,12,16,8,18,20
31.07.2022 06:00,8,20,12,17,13,14,12,16,12,10,21,20,17,12,15,11,13,14,7,10,8,19,7,#,12,18,19,9,16,11,8,19,21
31.07.2022 07:00,7,19,12,18,13,12,12,17,10,9,14,17,17,11,15,11,15,14,8,10,10,10,7,#,12,9,8,7,5,12,7,19,14
31.07.2022 08:00,8,18,11,16,12,10,11,19,6,8,13,15,14,11,15,10,16,14,9,11,15,15,6,#,13,3,12,9,2,15,7,18,16
31.07.2022 09:00,8,14,12,15,13,11,13,18,2,8,11,15,13,2,12,9,17,16,11,11,17,14,5,#,12,7,10,11,2,16,8,14,10
31.07.2022 10:00,8,7,13,17,17,7,16,16,2,9,3,14,11,2,9,9,15,16,10,12,18,5,6,#,12,8,2,10,2,13,9,14,5
31.07.2022 11:00,7,6,10,14,18,12,12,15,2,10,9,9,10,2,10,10,19,15,11,13,14,2,7,#,10,2,4,11,2,14,10,11,13
31.07.2022 12:00,7,7,10,14,13,15,11,15,2,10,16,10,11,8,14,11,    # ,15,11,13,12,3,10,#,11,2,14,11,6,14,10,8,11
31.07.2022 13:00,7,6,10,13,13,14,12,15,2,9,16,12,7,13,13,9,   -,16,12,15,11,7,10,#,11,8,23,11,15,10,10,8,13
31.07.2022 14:00,7,5,8,11,15,12,10,15,2,11,7,14,6,12,10,10,   -,16,13,17,15,6,10,#,11,7,12,13,7,10,11,9,18
31.07.2022 15:00,6,6,8,11,14,13,10,15,2,11,10,12,6,11,8,13,   -,16,10,17,18,6,12,#,10,7,19,12,3,9,10,9,16
31.07.2022 16:00,7,8,8,11,12,10,11,15,2,11,15,11,6,14,12,13,   -,16,14,16,15,10,14,#,10,12,39,13,11,8,10,9,7
31.07.2022 17:00,7,10,8,10,10,8,8,15,4,11,14,12,6,12,8,14,   -,16,16,18,11,17,16,#,11,10,39,11,10,8,9,11,12
31.07.2022 18:00,10,8,9,13,10,5,9,15,8,11,13,13,7,12,9,13,   -,17,15,18,9,5,17,#,13,10,29,13,19,10,8,12,23
31.07.2022 19:00,11,11,12,13,10,5,7,15,13,12,14,13,10,13,9,12,   -,17,12,16,8,13,17,#,13,12,62,15,12,10,8,12,17
31.07.2022 20:00,11,14,13,12,13,10,7,15,17,11,16,12,11,16,10,12,   -,19,14,15,9,16,20,#,15,11,61,17,20,10,10,12,22
31.07.2022 21:00,11,17,15,12,13,16,7,16,19,10,21,12,11,17,10,22,   -,21,14,17,11,18,22,#,16,16,26,10,17,10,13,14,29
31.07.2022 22:00,11,17,15,11,15,26,7,17,19,9,22,10,11,18,13,12,   -,21,14,18,14,25,19,#,18,19,19,15,18,10,11,15,29
31.07.2022 23:00,10,21,14,12,13,21,8,17,26,11,20,12,12,15,12,12,   -,18,12,21,14,26,19,#,19,19,15,12,16,10,10,17,25
31.07.2022 24:00,10,22,14,15,12,16,8,17,26,11,32,12,14,19,12,12,   -,16,12,16,11,22,17,#,19,18,13,11,19,9,10,16,26
