Zeitpunkt,Andechs/Rothenfeld,Ansbach/Residenzstraße,Augsburg/Bourges-Platz,Augsburg/Karlstraße,Augsburg/Königsplatz,Augsburg/LfU,Bad Hindelang/Oberjoch,Bamberg/Löwenbrücke,Bayreuth/Hohenzollernring,Burghausen/Marktler Straße,Fürth/Theresienstraße,Ingolstadt/Münchener Straße,Kelheim/Regensburger Straße,Kulmbach/Konrad-Adenauer-Straße,Landshut/Podewilsstraße,Lindau (Bodensee)/Friedrichshafener Str.,München/Johanneskirchen,München/Landshuter Allee,München/Lothstraße,München/Stachus,Neu-Ulm/Gabelsbergerstraße,Nürnberg/Von-der-Tann-Straße,Oberaudorf/Inntal-Autobahn,Passau/Angerstraße,Passau/Stelzhamerstraße,Regensburg/Rathaus,Schwabach/Angerstraße,Schweinfurt/Obertor,Sulzbach-Rosenberg/Lohe,Tiefenbach/Altenschneeberg,Trostberg/Schwimmbadstraße,Würzburg/Kopfklinik,Würzburg/Stadtring Süd
29.10.2022 19:00,26,60,41,49,50,40,28,44,38,27,33,38,54,40,35,37,13,37,34,41,46,44,44,40,37,34,35,39,36,22,29,45,40
29.10.2022 20:00,26,55,45,52,41,32,25,49,37,38,33,36,40,35,34,45,16,35,34,43,50,42,38,38,38,36,27,39,38,20,47,55,40
29.10.2022 21:00,24,49,52,42,48,44,27,52,39,42,40,37,46,38,32,36,28,36,34,43,45,37,31,36,38,33,23,38,39,23,32,50,43
29.10.2022 22:00,23,44,48,48,44,44,25,48,39,38,31,31,50,43,35,33,26,34,34,38,39,39,28,34,37,36,20,35,31,20,27,39,39
29.10.2022 23:00,24,42,44,48,41,39,22,46,29,35,36,28,50,37,34,33,24,34,33,40,38,43,24,32,35,29,27,31,37,20,23,38,41
29.10.2022 24:00,23,41,40,49,32,24,23,44,34,29,31,28,69,31,58,29,30,34,30,43,34,34,25,27,33,29,28,30,35,19,23,37,34
30.10.2022 01:00,21,36,33,51,28,36,18,41,55,25,54,27,53,45,36,30,35,35,28,36,33,37,24,29,34,33,25,41,42,21,23,37,27
30.10.2022 02:00,18,34,31,47,35,23,22,44,28,20,38,27,37,29,27,28,22,34,24,33,31,28,23,28,29,32,22,24,27,20,23,37,21
30.10.2022 03:00,17,27,27,47,33,26,19,41,30,20,29,26,28,28,28,28,12,29,22,31,28,30,22,27,29,34,26,23,26,21,21,30,22
30.10.2022 04:00,17,23,24,40,30,24,19,29,26,26,21,25,25,23,22,26,15,30,21,31,26,28,21,25,26,27,22,27,26,20,22,20,18
30.10.2022 05:00,17,21,20,33,31,23,21,26,31,21,28,19,24,23,18,24,13,28,19,29,25,29,21,25,27,31,20,27,26,20,22,19,13
30.10.2022 06:00,16,21,18,30,24,17,20,27,25,17,24,17,24,25,20,22,13,27,19,28,23,27,20,23,26,26,20,25,29,21,18,17,17
30.10.2022 07:00,16,19,18,28,25,24,17,26,29,15,34,16,23,24,18,21,11,23,15,26,23,31,21,24,25,31,17,26,21,21,17,15,12
30.10.2022 08:00,16,20,17,27,26,22,6,27,31,17,22,17,32,25,22,33,10,24,14,23,23,28,21,23,25,26,20,23,24,21,16,14,11
30.10.2022 09:00,15,27,17,26,22,18,19,28,25,16,24,17,38,25,9,22,10,25,16,21,22,25,21,22,25,26,25,22,19,22,24,15,14
30.10.2022 10:00,15,31,17,28,26,20,10,28,23,22,14,18,30,11,18,19,14,25,16,21,22,26,20,19,22,26,17,26,17,24,22,14,12
30.10.2022 11:00,15,30,18,26,25,23,21,26,14,20,7,22,23,2,21,25,16,25,18,23,24,19,20,19,23,27,2,26,8,24,22,16,13
30.10.2022 12:00,18,26,19,26,29,23,17,25,22,21,15,27,20,13,26,24,19,27,17,24,27,20,19,22,24,20,9,13,11,24,22,19,18
30.10.2022 13:00,25,23,19,25,27,22,18,25,22,19,22,31,21,22,26,21,23,29,18,26,23,14,20,25,26,25,24,2,22,24,23,15,11
30.10.2022 14:00,26,22,19,27,28,22,17,25,9,20,26,30,23,28,26,25,25,29,15,28,21,23,21,29,26,27,30,14,17,25,23,16,27
30.10.2022 15:00,26,24,21,30,32,28,16,25,17,23,38,28,27,31,28,28,28,29,23,29,19,45,23,30,28,29,30,36,30,25,24,17,28
30.10.2022 16:00,23,29,25,31,34,25,17,26,42,23,42,28,31,27,31,33,25,30,25,32,20,50,28,38,31,32,53,32,43,26,25,19,22
30.10.2022 17:00,24,40,25,34,31,30,17,28,41,26,56,31,39,48,28,32,48,31,27,35,24,58,43,44,37,49,52,47,54,25,26,24,45
30.10.2022 18:00,23,55,27,38,50,37,14,34,50,43,66,40,68,49,35,48,54,39,33,39,28,72,37,43,45,43,44,41,43,26,58,33,42
30.10.2022 19:00,26,52,38,46,53,34,15,38,55,40,32,47,55,43,35,47,60,46,39,43,35,71,32,47,43,47,36,37,39,24,27,32,35
30.10.2022 20:00,25,55,42,54,50,33,14,34,51,28,36,61,56,35,30,45,61,60,42,56,38,72,35,46,40,47,38,31,36,20,29,35,34
30.10.2022 21:00,24,50,52,55,42,28,13,34,41,28,35,72,52,48,36,48,75,72,45,66,33,53,39,46,42,35,32,32,34,14,26,43,38
30.10.2022 22:00,24,42,53,79,49,37,12,32,39,39,32,97,46,39,34,34,63,61,46,59,26,43,32,38,42,34,26,29,35,15,25,37,35
30.10.2022 23:00,23,40,51,76,56,34,14,27,35,30,30,46,45,38,33,33,65,49,47,45,24,33,29,45,37,38,24,27,31,12,23,31,37
30.10.2022 24:00,21,29,46,69,44,35,9,27,41,26,29,34,48,39,40,29,60,43,48,42,23,36,24,26,37,30,24,27,31,12,19,28,30
31.10.2022 01:00,22,23,39,57,24,43,12,28,24,21,20,33,33,42,28,25,62,37,43,36,22,30,19,21,25,33,16,37,23,13,18,23,19
31.10.2022 02:00,22,21,25,48,27,26,8,25,30,21,31,24,21,22,26,26,46,32,37,27,21,28,19,24,23,30,20,17,19,13,15,48,16
31.10.2022 03:00,18,18,21,36,28,25,10,25,29,19,25,18,26,30,24,30,43,28,33,27,20,31,19,19,20,24,17,20,19,13,15,70,14
31.10.2022 04:00,18,15,18,33,22,21,11,21,29,15,14,14,13,19,20,21,38,23,30,23,20,24,17,17,16,15,18,23,14,13,14,36,12
31.10.2022 05:00,18,16,17,32,24,19,8,24,24,13,18,16,12,22,6,17,32,23,26,22,21,24,16,15,15,14,18,20,17,13,14,10,12
31.10.2022 06:00,16,12,17,32,23,20,11,26,29,16,21,19,12,20,8,16,28,23,23,22,21,21,12,14,14,17,17,18,16,14,14,8,7
31.10.2022 07:00,15,13,17,29,25,19,9,14,23,20,18,18,16,16,11,15,27,25,21,22,19,32,9,13,12,13,18,14,18,15,13,9,12
31.10.2022 08:00,14,15,17,32,44,17,9,15,24,19,21,18,15,20,11,21,18,30,22,23,19,38,10,12,12,10,21,14,12,14,14,11,19
31.10.2022 09:00,13,21,16,31,38,23,8,19,22,15,15,19,15,30,12,18,17,34,25,22,22,42,13,12,12,16,14,11,9,14,21,10,24
31.10.2022 10:00,13,28,16,28,30,15,4,16,16,28,19,21,15,30,16,20,19,34,28,26,21,38,16,14,14,14,12,13,8,15,21,11,17
31.10.2022 11:00,15,31,22,38,32,25,13,20,7,33,3,30,17,2,22,21,23,36,26,30,62,35,15,13,15,16,3,14,5,16,21,13,20
31.10.2022 12:00,15,34,30,43,33,34,9,22,15,24,23,39,26,2,28,23,20,27,21,    # ,41,27,15,16,18,18,11,13,2,17,18,15,21
31.10.2022 13:00,18,26,32,41,39,28,16,23,17,22,43,37,31,11,14,23,20,23,22,    # ,42,38,19,27,18,25,30,17,2,17,19,17,23
31.10.2022 14:00,18,23,31,37,37,24,11,28,22,22,27,36,30,28,30,30,22,25,24,    # ,49,44,21,32,24,29,31,22,16,16,22,20,20
31.10.2022 15:00,46,21,29,34,36,29,6,29,44,28,45,42,31,36,28,27,21,27,27,    # ,37,52,21,27,23,39,38,33,42,18,25,21,23
31.10.2022 16:00,40,25,29,33,31,36,10,29,42,37,35,43,34,38,24,28,25,29,32,    # ,36,56,23,31,28,44,24,34,39,20,27,23,29
31.10.2022 17:00,24,32,27,38,30,18,12,32,57,41,42,43,32,53,26,37,21,37,39,    # ,36,60,33,38,38,49,39,33,41,21,29,29,37
31.10.2022 18:00,24,40,28,39,34,32,9,35,59,36,41,46,51,58,26,40,28,47,42,    # ,40,67,38,50,42,62,41,41,43,24,36,33,42
31.10.2022 19:00,25,45,24,39,23,19,5,42,52,37,55,45,55,48,18,47,56,53,46,    # ,45,74,38,50,40,54,42,37,42,24,51,22,28
31.10.2022 20:00,20,49,25,42,28,15,7,44,52,48,37,33,90,47,26,43,60,55,46,    # ,50,73,43,56,43,47,33,30,44,23,106,21,26
31.10.2022 21:00,20,40,28,48,31,24,7,44,53,45,49,27,71,44,32,52,59,64,51,    # ,43,53,37,51,50,51,31,38,44,24,50,24,28
31.10.2022 22:00,20,45,31,40,43,21,7,45,53,41,31,22,46,37,23,44,24,66,53,    # ,30,45,36,46,44,52,32,31,43,23,31,20,24
31.10.2022 23:00,18,41,32,47,34,28,6,24,34,40,39,19,32,36,19,37,30,45,50,    # ,40,47,28,41,46,55,31,37,34,22,29,17,21
31.10.2022 24:00,17,43,22,33,34,27,5,32,35,29,35,17,34,33,21,29,39,31,39,    # ,36,43,23,38,42,44,36,38,23,23,20,18,22
