Zeitpunkt,Andechs/Rothenfeld,Ansbach/Residenzstraße,Augsburg/Bourges-Platz,Augsburg/Karlstraße,Augsburg/Königsplatz,Augsburg/LfU,Bad Hindelang/Oberjoch,Bamberg/Löwenbrücke,Bayreuth/Hohenzollernring,Burghausen/Marktler Straße,Fürth/Theresienstraße,Ingolstadt/Münchener Straße,Ingolstadt/Rechbergstraße,Kelheim/Regensburger Straße,Kulmbach/Konrad-Adenauer-Straße,Landshut/Podewilsstraße,Lindau (Bodensee)/Friedrichshafener Str.,München/Johanneskirchen,München/Landshuter Allee,München/Lothstraße,München/Stachus,Neu-Ulm/Gabelsbergerstraße,Nürnberg/Von-der-Tann-Straße,Oberaudorf/Inntal-Autobahn,Passau/Stelzhamerstraße,Regensburg/Rathaus,Schwabach/Angerstraße,Schweinfurt/Obertor,Sulzbach-Rosenberg/Lohe,Tiefenbach/Altenschneeberg,Trostberg/Schwimmbadstraße,Würzburg/Kopfklinik,Würzburg/Stadtring Süd
29.04.2022 18:00,6,14,14,20,9,6,5,16,9,17,16,16,15,21,17,12,7,15,17,16,22,18,26,47,21,14,12,9,27,13,12,13,11
29.04.2022 19:00,8,15,18,22,12,7,2,15,19,20,15,18,15,21,19,16,8,16,18,15,22,18,27,11,21,22,2,15,32,11,10,14,26
29.04.2022 20:00,7,16,18,27,16,8,2,16,23,19,14,16,19,21,17,16,12,21,20,20,24,19,27,13,20,21,2,15,25,13,11,15,26
29.04.2022 21:00,7,25,20,28,14,9,2,18,33,28,23,29,22,25,21,18,17,21,23,23,23,19,27,17,23,22,4,17,28,14,12,18,24
29.04.2022 22:00,7,32,21,27,19,11,2,20,37,26,23,31,30,24,24,21,27,20,22,22,24,20,24,22,27,28,13,14,25,13,12,19,22
29.04.2022 23:00,14,32,30,31,22,13,5,21,46,24,25,21,23,21,24,20,22,22,24,21,26,22,25,19,22,31,13,15,23,12,14,18,25
29.04.2022 24:00,14,36,25,31,26,16,7,22,36,26,30,22,19,19,25,22,20,27,26,20,29,24,42,15,21,27,19,10,21,12,15,19,51
30.04.2022 01:00,12,24,25,31,32,13,6,23,39,28,39,21,19,20,13,15,21,23,29,21,28,25,34,16,20,27,26,27,21,13,15,20,30
30.04.2022 02:00,11,25,24,32,23,16,5,24,24,42,23,18,20,18,18,15,24,26,28,22,27,25,26,14,19,16,22,14,19,15,13,22,25
30.04.2022 03:00,10,28,26,34,31,20,6,25,23,60,29,18,22,17,20,20,24,25,28,22,28,25,28,14,18,20,22,17,17,15,13,24,19
30.04.2022 04:00,10,32,27,34,26,25,7,24,21,42,27,18,19,17,18,13,25,23,29,22,29,24,24,13,18,23,27,19,22,15,15,25,26
30.04.2022 05:00,11,31,28,37,22,24,9,25,28,20,27,19,21,18,18,19,24,20,28,23,27,25,27,14,18,20,23,16,16,15,16,23,32
30.04.2022 06:00,12,30,26,37,26,20,11,24,21,19,24,20,23,17,21,20,28,15,30,24,22,25,29,12,19,19,22,18,25,17,17,25,27
30.04.2022 07:00,14,27,23,31,26,20,14,23,23,21,21,22,20,19,17,17,25,17,29,24,23,29,28,9,19,16,14,19,13,17,17,24,24
30.04.2022 08:00,16,27,24,32,22,20,11,22,12,18,20,22,21,20,11,19,19,15,33,26,28,31,25,10,20,16,16,15,12,16,18,21,20
30.04.2022 09:00,18,25,25,33,24,20,11,20,2,14,17,19,19,17,9,20,17,19,31,23,27,35,5,9,19,15,13,12,5,15,17,21,21
30.04.2022 10:00,16,27,25,34,26,15,9,21,7,13,14,22,19,15,15,14,18,25,35,27,30,39,18,11,14,6,20,17,9,15,14,20,18
30.04.2022 11:00,16,28,29,37,22,16,11,21,11,11,20,27,21,16,14,16,15,25,34,28,32,39,26,13,14,2,24,9,9,13,17,19,11
30.04.2022 12:00,16,31,25,34,20,16,7,21,2,13,18,36,28,15,14,12,14,25,32,24,28,37,18,13,13,10,18,7,11,11,22,20,19
30.04.2022 13:00,16,29,12,18,11,12,7,20,2,14,22,35,28,17,19,15,14,21,29,22,26,32,25,17,12,20,23,11,25,10,26,21,30
30.04.2022 14:00,14,36,11,17,10,7,7,22,12,14,22,22,18,17,24,16,14,16,25,16,24,12,27,41,13,14,28,17,17,11,29,18,15
30.04.2022 15:00,13,33,10,16,14,6,8,20,8,15,33,20,15,15,2,24,10,14,23,12,27,14,    # ,24,13,15,14,12,17,12,27,16,13
30.04.2022 16:00,11,24,11,17,11,6,13,19,8,27,14,26,20,18,5,27,7,13,20,11,14,12,    # ,19,14,13,18,2,15,10,25,18,27
30.04.2022 17:00,9,19,13,17,13,7,11,18,17,28,2,20,16,20,14,17,8,11,19,10,14,7,    # ,17,14,16,5,6,20,9,24,18,23
30.04.2022 18:00,9,17,23,32,17,8,3,17,29,19,7,22,16,23,21,11,9,12,22,11,15,6,    # ,8,14,19,11,14,25,9,21,16,18
30.04.2022 19:00,9,16,23,29,16,16,2,16,37,18,17,23,18,19,16,13,9,12,22,12,14,7,17,8,19,25,24,16,14,10,18,17,30
30.04.2022 20:00,9,16,18,24,18,9,2,18,54,16,13,24,20,14,24,16,10,10,23,12,14,8,19,7,25,22,20,9,16,11,15,16,17
30.04.2022 21:00,8,16,16,23,8,8,2,16,13,17,12,23,17,11,21,14,10,10,25,13,13,11,27,7,23,12,20,8,20,14,15,13,10
30.04.2022 22:00,9,16,14,20,11,8,2,16,15,14,16,20,14,10,8,12,6,10,30,13,18,12,26,7,19,17,28,8,9,17,11,12,8
30.04.2022 23:00,14,18,14,22,12,8,2,16,15,12,10,21,14,11,11,14,6,12,36,15,26,14,27,6,21,13,6,10,28,19,8,13,8
30.04.2022 24:00,18,18,13,22,17,10,4,16,21,10,14,18,14,14,12,20,4,12,35,16,30,15,24,4,22,10,10,9,16,21,7,11,12
