Zeitpunkt,Andechs/Rothenfeld,Ansbach/Residenzstraße,Augsburg/Bourges-Platz,Augsburg/Karlstraße,Augsburg/Königsplatz,Augsburg/LfU,Bad Hindelang/Oberjoch,Bamberg/Löwenbrücke,Bayreuth/Hohenzollernring,Burghausen/Marktler Straße,Fürth/Theresienstraße,Ingolstadt/Münchener Straße,Ingolstadt/Rechbergstraße,Kelheim/Regensburger Straße,Kulmbach/Konrad-Adenauer-Straße,Landshut/Podewilsstraße,Lindau (Bodensee)/Friedrichshafener Str.,München/Johanneskirchen,München/Landshuter Allee,München/Lothstraße,München/Stachus,Neu-Ulm/Gabelsbergerstraße,Nürnberg/Von-der-Tann-Straße,Oberaudorf/Inntal-Autobahn,Passau/Stelzhamerstraße,Regensburg/Rathaus,Schwabach/Angerstraße,Schweinfurt/Obertor,Sulzbach-Rosenberg/Lohe,Tiefenbach/Altenschneeberg,Trostberg/Schwimmbadstraße,Würzburg/Kopfklinik,Würzburg/Stadtring Süd
15.01.2022 14:00,26,14,20,24,16,11,4,4,22,23,15,23,18,29,10,13,26,18,36,22,28,31,18,18,25,33,25,14,3,3,23,9,7
15.01.2022 15:00,30,13,23,27,13,12,3,4,23,20,6,16,13,14,6,4,28,15,30,21,25,32,37,24,27,35,20,2,5,4,23,7,6
15.01.2022 16:00,26,15,21,28,16,9,2,5,15,23,9,13,14,10,5,7,32,12,27,19,22,30,102,36,29,20,17,2,9,5,22,6,7
15.01.2022 17:00,24,17,22,27,17,13,2,7,21,23,15,13,11,8,7,13,35,12,24,16,21,26,44,44,35,18,13,3,16,7,26,6,6
15.01.2022 18:00,36,17,12,15,17,13,2,10,26,24,15,17,15,11,16,10,39,14,24,18,21,24,22,48,31,32,21,5,21,11,24,6,7
15.01.2022 19:00,34,14,11,17,11,10,2,16,33,18,19,22,18,18,13,10,42,17,26,18,25,23,26,34,20,23,34,5,21,13,18,6,6
15.01.2022 20:00,23,14,12,16,7,7,2,16,33,20,27,26,16,26,31,7,42,19,29,19,23,24,26,35,17,33,18,6,13,14,20,7,7
15.01.2022 21:00,16,14,12,16,10,8,2,21,22,24,20,27,23,30,19,5,33,19,27,18,25,25,25,24,18,29,18,10,17,9,20,9,14
15.01.2022 22:00,12,15,12,16,12,9,2,25,25,25,19,24,24,32,14,10,29,20,27,21,23,26,23,21,17,35,20,8,11,8,24,11,17
15.01.2022 23:00,10,14,15,21,13,8,2,23,14,24,15,27,22,29,20,16,26,19,26,19,23,25,20,16,18,37,18,10,11,9,18,13,19
15.01.2022 24:00,10,16,17,21,13,9,2,19,18,22,12,23,24,27,17,21,26,21,24,18,21,24,21,13,18,21,14,14,16,9,16,11,22
16.01.2022 01:00,12,20,16,21,15,11,2,18,19,24,24,17,19,26,20,22,27,19,24,17,18,23,12,12,16,14,20,11,17,9,16,11,22
16.01.2022 02:00,13,17,19,23,18,10,2,18,17,24,14,16,17,27,18,27,27,16,18,16,16,23,12,11,13,28,9,15,16,9,16,12,22
16.01.2022 03:00,11,16,18,22,16,13,2,16,13,22,12,15,16,27,15,18,29,15,18,15,16,22,12,11,11,32,6,19,20,13,15,14,21
16.01.2022 04:00,10,13,16,22,16,15,2,14,17,21,8,16,15,27,10,26,24,15,15,14,15,23,10,11,11,22,7,20,20,10,15,18,22
16.01.2022 05:00,8,11,18,21,19,15,2,19,18,18,9,15,14,25,14,15,23,15,16,14,15,25,11,12,11,19,10,16,20,10,14,16,20
16.01.2022 06:00,7,10,20,23,16,18,2,18,19,16,11,16,15,22,4,14,22,14,16,14,14,26,12,12,11,23,9,17,13,11,15,16,14
16.01.2022 07:00,6,12,22,24,23,18,2,17,16,15,8,17,16,16,7,15,19,15,15,13,14,28,11,12,13,23,10,22,9,12,14,12,13
16.01.2022 08:00,10,13,22,24,25,20,2,17,11,14,10,19,20,13,12,16,16,17,17,15,15,32,10,12,16,20,9,19,12,11,14,8,7
16.01.2022 09:00,13,17,25,27,25,18,2,19,15,15,11,25,25,16,11,12,17,19,19,17,17,34,11,13,18,13,11,20,11,7,14,11,8
16.01.2022 10:00,13,20,28,30,28,23,2,14,5,17,13,26,29,18,2,15,18,20,19,15,17,31,15,15,20,11,18,17,10,7,14,14,13
16.01.2022 11:00,10,24,27,28,26,19,2,12,13,18,17,28,30,19,2,17,19,18,20,15,16,27,20,17,22,12,23,10,8,4,12,16,20
16.01.2022 12:00,9,25,22,24,28,19,5,14,10,20,33,27,29,22,12,24,19,16,29,14,15,22,34,16,23,12,29,16,7,3,11,16,23
16.01.2022 13:00,8,14,19,21,25,15,8,16,13,19,22,27,25,24,11,21,23,13,33,13,15,18,31,15,22,19,31,17,19,5,13,13,17
16.01.2022 14:00,9,14,18,20,24,13,4,17,16,17,17,21,17,19,5,21,21,13,33,13,18,16,11,16,22,23,19,11,22,12,14,12,15
16.01.2022 15:00,10,16,16,21,21,13,3,13,16,18,12,19,16,17,10,21,19,13,32,13,21,15,14,16,24,22,15,19,12,13,14,13,18
16.01.2022 16:00,10,22,19,27,26,16,2,11,14,20,15,21,20,15,7,23,17,14,32,15,19,17,11,15,28,22,15,17,6,8,15,14,18
16.01.2022 17:00,11,22,20,28,21,17,3,17,16,24,14,23,20,16,4,21,19,16,33,20,25,19,21,18,31,14,23,18,7,6,18,15,21
16.01.2022 18:00,14,21,17,25,18,15,5,20,15,25,21,21,19,17,18,16,24,21,45,25,33,13,26,18,28,17,28,23,6,6,27,14,20
16.01.2022 19:00,23,22,13,20,19,11,5,20,19,22,26,21,19,19,16,21,33,13,38,19,30,12,26,14,25,21,31,16,8,6,27,18,22
16.01.2022 20:00,28,20,11,16,15,10,7,21,29,19,25,21,18,19,18,17,37,14,44,21,27,10,26,25,25,15,27,20,14,6,19,19,28
16.01.2022 21:00,25,13,12,19,17,8,7,21,27,13,22,19,18,19,22,10,31,14,40,19,21,10,26,44,27,20,24,22,17,7,16,17,21
16.01.2022 22:00,19,11,11,15,14,8,2,18,28,11,21,20,14,17,20,8,34,15,39,20,22,12,26,55,28,20,23,17,19,10,19,14,17
16.01.2022 23:00,17,15,12,16,13,10,8,16,26,14,13,19,12,16,20,9,25,15,32,19,19,12,18,43,32,23,18,16,20,10,24,14,17
16.01.2022 24:00,15,16,12,16,15,10,9,15,25,17,11,13,10,14,8,10,22,15,30,18,18,12,21,33,30,20,16,11,16,8,22,15,13
17.01.2022 01:00,12,16,14,20,20,12,7,16,25,18,21,13,10,12,17,12,33,15,29,18,18,14,19,32,27,22,17,13,6,7,22,14,18
17.01.2022 02:00,10,21,16,22,21,19,9,17,22,18,22,11,11,12,17,8,25,15,27,17,18,17,23,26,22,13,15,16,6,4,20,14,21
17.01.2022 03:00,6,23,15,21,16,19,2,17,26,17,21,13,12,10,16,8,18,14,22,15,15,19,21,25,21,14,15,14,14,4,19,13,19
17.01.2022 04:00,7,25,14,18,18,18,2,15,22,17,16,13,12,11,12,10,12,9,14,11,10,17,25,23,20,12,17,10,19,6,17,12,15
17.01.2022 05:00,8,28,12,16,12,16,5,13,22,14,22,14,12,10,13,10,15,8,12,10,9,16,23,23,16,11,21,12,17,6,12,12,16
17.01.2022 06:00,7,26,11,15,13,13,5,11,15,11,18,16,13,9,8,10,22,9,12,10,9,14,23,22,10,10,21,11,12,4,10,14,14
17.01.2022 07:00,6,25,11,14,20,12,3,9,14,9,18,16,14,11,5,13,26,8,13,8,9,13,21,23,12,12,21,9,13,4,10,13,14
17.01.2022 08:00,5,25,11,15,17,13,2,10,9,8,17,15,15,12,5,12,27,7,16,8,10,13,24,29,16,12,18,14,16,4,9,10,16
17.01.2022 09:00,4,21,12,16,17,13,6,11,13,8,13,15,15,14,8,11,36,7,24,8,11,13,18,28,15,13,18,11,13,5,9,10,9
17.01.2022 10:00,5,19,11,16,21,12,8,11,7,8,13,15,15,14,7,11,26,6,22,7,10,17,16,26,13,14,15,11,11,6,9,10,10
17.01.2022 11:00,6,16,10,15,13,11,3,10,6,7,10,13,13,13,6,10,25,6,35,8,13,13,17,35,13,11,11,12,4,8,8,8,8
